stop_id,stop_code,stop_name,stop_lat,stop_lon
12001783,KJ957,PANGSAPURI PERDANA IMPIAN,2.99363100,101.81547200
12001784,KJ958,TTDI GROVE 2 @ LILI,2.99759900,101.81082900
12001785,KL1458,KOMERSIAL TUN FUAD (3),3.14209270,101.62782620
12001786,PJ395,MRT KOTA DAMANSARA PINTU A,3.15003910,101.57797590
12001787,PJ392,SM SRI KDU,3.14838020,101.57507420
12001789,SA1016,MRT KG SELAMAT PINTU B,3.19948900,101.57827750
12001790,KL2352,MRT TTDI PINTU B,3.13590380,101.63148140
12001791,KJ2341,MRT TTDI,3.13570550,101.63054240
12001792,KJ769,MRT BUKIT DUKUNG PINTU A,3.02651250,101.77135710
12001794,KJ510,MRT KAJANG PINTU A,2.98270220,101.79000970
12001795,KJ461,(M3) TERMINAL REKO,2.95717040,101.79196140
12001796,PJ814,MRT MUTIARA DAMANSARA PINTU C,3.15648710,101.60788610
12001797,KL2420,MRT PUSAT BANDAR DAMANSARA PINTU A,3.14391300,101.66348800
12001803,KJ822,MRT STADIUM KAJANG PINTU A,2.99431960,101.78599150
12001804,SA995,MRT SUNGAI BULOH,3.20639190,101.58119860
12001805,PJ387,MRT SURIAN PINTU A,3.14912080,101.59321430
12001806,KL2321,SURAU MANBAUL TAQWA,3.10640530,101.74624640
12001814,KL531,MASJID AL FIRDAUS (OPP),3.18802400,101.66917200
12001815,KL1861,SK SEGAMBUT (OPP),3.18711700,101.66840500
12001816,KL541,SMK SEGAMBUT (OPP),3.18676200,101.66723800
12001825,PJ117,EMPORIS KOTA DAMANSARA,3.15653500,101.57240200
12001826,KL1792,MRT TAMAN CONNAUGHT PINTU A,3.07878500,101.74606000
12001827,KJ566,BANDAR MAHKOTA CHERAS SEK 3,3.05998100,101.78884600
12001828,KL2424,DAMANLELA CARPARK,3.14906200,101.66250400
12001830,SL614,PUSAT KUSTA NEGARA,3.22095900,101.59030800
12001833,SA1057,BRP 4 PUTRA UTAMA,3.21712300,101.56085900
12001834,SA1058,BRP 4 PUTRA JATI,3.21446200,101.56181600
12001835,KL2369,PETRONAS TAMAN SEGAR (OPP),3.08638900,101.74290600
12001839,KJ5,PERDANA SQUARE,3.09224300,101.76185600
12001840,KJ6,PERDANA SQUARE,3.09217800,101.76210600
12001841,KJ4,TMN SEGAR PERDANA (UTARA),3.09404700,101.76093600
12001842,KJ46,TMN SEGAR PERDANA (UTARA),3.09433900,101.76096300
12001843,KJ2,CEMARA APARTMENT,3.09481600,101.75770500
12001844,AJ441,MERANTI APARTMENT (OPP),3.08656800,101.74719800
12001845,AJ155,SMK PANDAN MEWAH,3.12522500,101.76283100
12001846,AJ156,HOSPITAL AMPANG (OPP),3.12755100,101.76290100
12001847,AJ337,PANDAN MEWAH HEIGHT CONDOMINIUM,3.12907400,101.76295900
12001849,KJ565,DEWAN SEBAGUNA SEK. 8,3.06214600,101.79236400
12001850,KL2422,PERUMAHAN TAMAN MIDAH,3.09671900,101.73233000
12001851,KL2423,PANGSAPURI JASMINE,3.09807400,101.73361700
12001852,KL1791,MRT TAMAN CONNAUGHT PINTU B,3.07929600,101.74571100
12001855,KL2425,WISMA FIAMMA,3.19474500,101.63394000
12001856,KL2426,(M1) KEPONG VILLAGE MALL,3.19236800,101.63281000
12001857,KL2427,KAW. PUSAT BANDAR MANJALARA JLN 11,3.19385700,101.63228600
12001858,KL2428,KAW. PUSAT BANDAR MANJALARA,3.19539500,101.62964000
12001859,KL512,TAMAN MENJALARA (UTARA),3.19564300,101.62638000
12001860,KL2429,PUSAT KOMUNITI MENJALARA,3.19301300,101.62615000
12001861,KL514,MENARA MENJALARA,3.19047400,101.62781500
12001862,KL2430,VILLA MANJA,3.19053100,101.63169000
12001863,KL2431,TM KEPONG MENJALARA,3.19138200,101.63506000
12001864,KL1552,PERUMAHAN MENJALARA 62B,3.19193200,101.63870000
12001865,KL550,SK MENJALARA,3.19476400,101.63862000
12001866,PJ871,KOMERSIAL DAGANG SD2,3.20133500,101.62365000
12001867,KL513,PERUMAHAN MENJALARA 62&62C (OPP),3.19318800,101.62315000
12001868,KL2432,LEVENUE,3.18795000,101.62401600
12001869,KL2433,WATERFRONT PARKCITY,3.18786200,101.62738000
12001870,KL2434,NADIA PARKFRONT,3.18795100,101.63151000
12001875,KL2439,THE WESTSIDE CONDO,3.18417800,101.62462600
12001876,KL2440,ADORA PARKCITY,3.18627600,101.62504600
12001877,KL2441,LEVENUE (OPP),3.18776200,101.62401000
12001878,KL509,PERUMAHAN MENJALARA 62 & 62C,3.19287900,101.62280000
12001879,KL511,SEK. MEN. AGAMA K.L,3.19616200,101.62678500
12001880,SL541,BHP DESA JAYA,3.21682200,101.63045000
12001881,SL4,DESA JAYA (BARAT),3.21964300,101.62800600
12001882,SL5,PUSAT KOMUNITI TAMAN EHSAN,3.22073900,101.62633500
12001883,SL6,TAMAN EHSAN (TIMUR),3.22016600,101.62401000
12001884,SL7,TAMAN EHSAN (SELATAN),3.21841600,101.62159000
12001885,SL621,PERINDUSTRIAN EHSAN JAYA,3.21449200,101.62132000
12001886,SL622,BUKIT DESA UTAMA (SELATAN),3.21067300,101.61887000
12001887,SL623,SEK. KEB. DESA AMANPURI,3.21622700,101.61378000
12001888,SL624,APARTMENT DESA SATU,3.21415100,101.61497000
12001889,SL1,(M1) APARTMENT DESA DUA,3.21246300,101.61564000
12001890,SL2,DESA AMAN PURI (UTARA),3.21136900,101.61690500
12001891,SL545,DESA AMAN PURI (SELATAN),3.20867900,101.61519000
12001892,PJ16,FLAT SRI CEMARA,3.20583400,101.61767000
12001893,PJ637,PERUMAHAN MAHOGANI SD1/6,3.20602500,101.62018600
12001894,PJ9,KAFA INTEGRASI Al MUHAJIRIN (OPP),3.20710800,101.62188000
12001895,PJ638,S.K. BANDAR BARU SRI DAMANSARA (OPP),3.20728200,101.62478000
12001896,SL625,KOMERSIAL TAMAN EHSAN,3.22247000,101.62462600
12001897,SL10,S.M.K. TAMAN EHSAN,3.22343300,101.62266000
12001898,SL626,PERUMAHAN TAMAN EHSAN JLN E3/1,3.22198600,101.62018600
12001899,SL627,(M1) KAWASAN INDUSTRI TAMAN EHSAN,3.21908400,101.61951400
12001900,SL628,PADANG BOLA TAMAN EHSAN,3.21882200,101.62188000
12001901,SL629,PASAR MODEN TAMAN EHSAN,3.22090300,101.62478000
12001902,SL630,PERUMAHAN TAMAN EHSAN JLN E5/1,3.22297900,101.62766000
12001903,SL631,PERUMAHAN TAMAN EHSAN JLN E5/2 (OPP),3.22416900,101.63101000
12001904,SL632,KG KEPONG ULU,3.22454200,101.63317000
12001905,SL633,SMK KEPONG (OPP),3.22632400,101.63549000
12001906,KL2444,TAMAN WARISAN FRIM,3.22649800,101.63896000
12001907,KL1987,APARTMENT HIJAU RIA,3.22453600,101.63879000
12001908,SL464,FLAT TAMAN INDAH PERDANA,3.22110600,101.63759000
12001909,KL561,MASJID AMANIAH KEPONG,3.21348500,101.63518000
12001910,KL562,KOMPLEKS DESA JAYA (OPP),3.21308100,101.63308000
12001911,KL2445,PERUMAHAN KEPONG GARDEN,3.20975100,101.63273000
12001912,KL563,PEMADAM KAW. PARLIMEN KEPONG,3.20816400,101.63389000
12001913,KL2446,(M1) PERINDUSTRIAN TAMAN KEPONG,3.20548300,101.63596000
12001914,KL2447,KTM KEPONG,3.20302700,101.63840000
12001915,KL2448,WISMA CARITAS,3.20416900,101.64149500
12001916,KL2449,KEPONG B.C,3.20782500,101.64035000
12001917,KL559,PANGSAPURI MUTIARA MAGNA,3.21122500,101.64014000
12001918,KL452,AEON BIG KEPONG,3.21396800,101.64310000
12001919,KL2450,TAMAN PERMAINAN METRO PERDANA,3.21472400,101.64616000
12001920,KL2451,KAWASAN PERUSAHAAN METRO PERDANA,3.21670400,101.64797000
12001921,KL2452,KOMERSIAL METRO PERDANA,3.21826200,101.64674000
12001922,KL2453,KOMERSIAL FORTUNE PERDANA,3.21841100,101.64431000
12001923,KL2454,RESIDENSI FORTUNE PERDANA,3.21793700,101.64315000
12001924,KL2455,(M1) SRI EDARAN INDUSTRIAL PARK,3.21835600,101.64084000
12001925,KL2456,PPR PEKAN KEPONG BLOK C,3.21774100,101.63795000
12001926,KL2457,PPR PEKAN KEPONG BLOK B,3.21547600,101.63695000
12001927,KL2458,TAMAN USAHAWAN KEPONG,3.21798900,101.64304000
12001928,KL2459,RESIDENSI KEPONGMAS (OPP),3.22029900,101.64086000
12001929,SL522,TAMAN DAYA,3.22437400,101.63790000
12001930,SL16,FRIM,3.22790700,101.63771000
12001931,SL634,KUARTERS FRIM,3.23356900,101.64052600
12001932,SL523,S.K. SELAYANG UTAMA,3.23567700,101.64116000
12001933,SL635,PERUMAHAN SELAYANG UTAMA 50,3.23878600,101.64351000
12001934,SL516,SHELL TAMAN BIDARA,3.24145400,101.64415000
12001935,SL17,TAMAN BIDARA (UTARA),3.24355100,101.64316600
12001936,SL18,PANGSAPURI MERAK (OPP),3.24656800,101.64170000
12001937,SL313,CASA MILA,3.24906700,101.64036600
12001938,SL19,IPD GOMBAK,3.25144400,101.64127000
12001939,SL636,IDAMAN HILLS,3.25623400,101.64303000
12001940,SL529,ONE SIERRA,3.26259300,101.64599600
12001941,SL281,MAJLIS PEPERIKSAAN MALAYSIA,3.26082800,101.65285000
12001942,SL282,(M1) PEJ. JKR DAERAH GOMBAK (OPP),3.25550800,101.65489000
12001943,SL283,DATARAN BANDAR BARU SELAYANG,3.25569900,101.65710400
12001944,SL278,MAJLIS PEPERIKSAAN MALAYSIA (OPP),3.26083300,101.65262600
12001945,SL530,ONE SIERRA (OPP),3.26262000,101.64726000
12001946,SL637,PERDANA RESIDENCE,3.25736600,101.64368000
12001947,SL20,IPD GOMBAK (OPP),3.25096700,101.64135000
12001948,SL462,CASA VENICIA (OPP),3.24884500,101.64061000
12001949,SL21,PANGSAPURI MERAK,3.24642400,101.64220000
12001950,SL22,TAMAN BIDARA (UTARA),3.24325400,101.64358000
12001951,SL515,SURAU AL-FIRDAUS TMN BIDARA,3.24190100,101.64413500
12001952,SL638,KOMERSIAL SELAYANG UTAMA,3.23819200,101.64334000
12001953,SL517,TAMAN SELAYANG (BARAT),3.23558400,101.64140000
12001954,SL639,PARAGON UTAMA,3.23344400,101.64080000
12001955,SL518,TAMAN KEPONG INDAH,3.22787500,101.63797000
12001956,KL2460,RESIDENSI KEPONGMAS,3.22053800,101.64095000
12001957,KL490,PERUMAHAN JLN API KIRI 1,3.20770700,101.64521000
12001958,KL491,PERUMAHAN JLN API API,3.20631200,101.64385000
12001959,KL2462,PERUMAHAN JLN BIDARA,3.20424500,101.64327000
12001960,KL2463,PERUMAHAN JLN BANGAU,3.20190400,101.64284500
12001961,KL2464,PERSIMPANGAN JLN BUBUT,3.20047900,101.64179000
12001962,KL822,PERSIMPANGAN JLN PELANDUK,3.19852300,101.64458500
12001963,KL495,KOMERSIAL JLN HELANG BELALANG,3.19481300,101.64432000
12001964,KL1642,KOMERSIAL KEPONG BARU TAMBAHAN,3.19224900,101.64467000
12001965,KL2465,TAMAN KEPONG BARU TAMBAHAN,3.19026200,101.64472000
12001966,KL2466,S.K SERI KEPONG,3.18913100,101.64717000
12001967,KL500,TAMAN SRI SINAR (BARAT),3.18761400,101.65008500
12001968,KL501,(M1) BALAI POLIS SEGAMBUT,3.18645500,101.65180000
12001969,KL1639,PANGSAPURI ANGSA,3.18688500,101.65348000
12001970,KL547,S.K TAMAN SRI SINAR,3.18836700,101.65499000
12001971,KL548,PLAZA SINAR,3.18977100,101.65339000
12001972,KL2467,KONDOMINIUM MULBERI,3.19132500,101.64977000
12001973,KL1561,KAW. INDUSTRI KEPONG BARU,3.19528300,101.64418000
12001974,KL1717,PERUMAHAN JLN HELANG (TIMUR),3.19834400,101.64471000
12001975,KL2468,PERUMAHAN JLN HELANG (BARAT),3.19993700,101.64213000
12001976,KL2469,PERUMAHAN JLN BEBEREK,3.20201900,101.64277000
12001977,KL2470,PERUMAHAN PERS MERGASTUA,3.20369500,101.64369000
12001978,KL492,PERUMAHAN JLN ANTOI KIRI 1,3.20603600,101.64336400
12001979,KL488,PERUMAHAN JLN ANTOI KIRI,3.20774400,101.64506500
12001990,KL481,KOMERSIAL KEPONG USAHA,3.20841500,101.65269500
12001991,KL2476,TSI BUSINESS INDUSTRIAL PARK,3.20544600,101.65089000
12001992,KL2477,KAW. PERUSAHAAN KEPONG,3.20328800,101.65230600
12001993,KL1879,TAMAN PUSAT KEPONG,3.20117100,101.65502000
12001994,KL1877,TAMAN SRI SEGAMBUT,3.19937900,101.65522000
12001995,KL1041,KOMERSIAL SRI SEGAMBUT,3.19706500,101.65514000
12001996,KL1042,(M1) TAMAN SRI SEGAMBUT (SELATAN),3.19541900,101.65552500
12001997,KL1043,MASJID AL-QURTUBI,3.19463900,101.65671500
12001999,KL802,MARIAMMAN TEMPLE (OPP),3.19800700,101.65964500
12002000,KL2479,TAMAN PUSAT KEPONG (SELATAN),3.20021300,101.65867600
12002001,KL2480,TAMAN PUSAT KEPONG (UTARA),3.20290900,101.65755000
12002002,KL2481,DEPOH BAS MRT JINJANG,3.20569900,101.65665400
12002003,KL527,SMK RAJA ABDULLAH (OPP),3.20224100,101.66760000
12002004,KL528,(M1) SURAU MAHMUDIAH TMN SRI DELIMA,3.20039200,101.66701500
12002005,KL1855,KOMERSIAL TAMAN LAWA (OPP),3.19810200,101.66625000
12002006,KL1491,TAMAN KOK DOH,3.19476800,101.66537000
12002007,KL1857,TAMAN SEJAHTERA,3.19266200,101.66581000
12002008,KL1859,KOMERSIAL TAMAN SEJAHTERA,3.19264900,101.66757000
12002009,KL2483,KOMERSIAL TAMAN CITY,3.19568600,101.66868000
12002010,KL2484,KAWASAN REKREASI TMN SRI DELIMA,3.19780800,101.66773000
12002011,KL1869,TAMAN LAWA,3.19868100,101.66538000
12002012,KL2486,PERUMAHAN JINJANG SELATAN,3.20134100,101.66315500
12002013,KL1660,PADANG BOLA TAMAN BATU,3.20004400,101.66525000
12002014,KL526,SMK RAJA ABDULLAH,3.20179900,101.66732000
12002015,PJ848,KOMERSIAL SAUJANA DAMANSARA,3.19801600,101.59104000
12002016,PJ849,SEASONS SQUARE,3.19596100,101.59221000
12002017,PJ850,THE ZIZZ,3.19825400,101.59646000
12002018,PJ50,PLAZA PARK AVENUE,3.19252400,101.59327000
12002019,PJ851,APARTMENT SAUJANA,3.19059600,101.59420000
12002020,PJ852,DESA RIANG,3.18914100,101.59709000
12002021,PJ853,(M1) SUTERA SQUARE,3.18650500,101.59688600
12002022,PJ854,JAKOA DAMANSARA DAMAI,3.18916600,101.59698000
12002023,PJ855,APARTMENT INDAH,3.19035200,101.59431500
12002024,PJ55,RESIDENSI SUASANA DAMAI (OPP),3.19451100,101.59138000
12002025,PJ856,TERMINAL BAS WAN'S CENTRAL,3.19565600,101.59206400
12002026,PJ857,KOMERSIAL SAUJANA DAMANSARA (OPP),3.19793700,101.59089000
12002027,PJ858,MRT SRI DAMANSARA BARAT PINTU A,3.19787350,101.60824290
12002028,PJ859,ATIVO PLAZA,3.19596800,101.61624000
12002029,PJ39,SRI DAMANSARA COURTS,3.19247900,101.61553000
12002030,PJ40,MASJID AL-MUKARRAMAH,3.19148200,101.61336000
12002031,PJ41,PERUMAHAN SAGA SD 8,3.18843400,101.61154000
12002032,PJ645,APARTMENT PARADESA TROPIKA (OPP),3.18089600,101.60780000
12002033,PJ860,MERANTI 13 RESIDENCE,3.18486500,101.60307000
12002034,PJ647,SD APARTMENT 2,3.18766600,101.60312000
12002035,PJ28,(M1) PANGSAPURI SRI MERANTI,3.19145300,101.60319500
12002036,PJ31,KOMERSIAL BANDAR SRI DAMANSARA 12,3.19344100,101.60706000
12002037,PJ861,SRI BESTARI INTERNATIONAL SCHOOL (OPP),3.19294700,101.61067000
12002038,PJ862,MARGOSA RESIDENCY,3.18958500,101.60871000
12002039,PJ863,KOMERSIAL BANDAR SRI DAMANSARA,3.18838800,101.60548400
12002040,PJ864,SD APARTMENT,3.18970700,101.60538000
12002041,PJ865,AMANAH IKHTIAR MALAYSIA,3.19560800,101.60873400
12002042,PJ867,PERUMAHAN JATI SD 4,3.20129900,101.62329000
12002043,PJ640,FLAT SRI CEMARA (OPP),3.20573900,101.61734000
12002044,SL209,TAMAN WANGSA PERMAI,3.20830800,101.61141000
12002045,SL616,MAS KIPARK DAMANSARA,3.20701400,101.60865000
12002046,SL617,KOMERSIAL KIP,3.20707100,101.60689500
12002047,SL618,TAMAN PERINDUSTRIAN KIP,3.20558800,101.60532000
12002048,SL619,TAMAN PERINDUSTRIAN KIP 2,3.20283200,101.60472000
12002049,SL620,KAWASAN PERINDUSTRIAN TOGO,3.20257400,101.60998000
12002050,PJ868,(M1) PUSAT DAGANGAN SRI DAMANSARA (OPP),3.20130800,101.61263000
12002051,PJ869,PERINDUSTRIAN  SD5,3.20373300,101.61503000
12002052,PJ870,KOMERSIAL JALAN EMAS SD 5,3.20258100,101.61892000
12002053,PJ866,MRT SRI DAMANSARA SENTRAL PINTU A,3.19850890,101.62129840
12002054,KL1758,MRT SRI DAMANSARA TIMUR,3.20753600,101.62874900
12002055,KL938,MRT SRI DAMANSARA TIMUR,3.20956430,101.63061680
12002056,KL560,MRT METRO PRIMA PINTU B,3.21410800,101.63965700
12002057,KL451,MRT METRO PRIMA PINTU A,3.21439900,101.63927600
12002058,KL2461,MRT KEPONG BARU PINTU B,3.21037800,101.64801600
12002060,KL2475,MRT JINJANG PINTU B,3.20860990,101.65590630
12002061,KL2482,MRT SRI DELIMA PINTU B,3.20549300,101.66671600
12002063,SA1051,KOMERSIAL AMAN PUTRI (TIMUR),3.21643500,101.52304200
12002064,SA1052,PERUMAHAN AMAN SURIA (SELATAN),3.21480500,101.52411200
12002065,SA1040,(M1) KAWASAN REKREASI AMAN PUTRI,3.21229200,101.52252700
12002066,SA1053,PERUMAHAN AMAN SURIA (UTARA),3.21480700,101.52400300
12002067,SA1054,KOMERSIAL AMAN PUTRI (BARAT),3.21629800,101.52315200
12002068,PJ540,1POWERHOUSE,3.14501900,101.61767800
12002071,KL2488,MENARA MITI,3.17544900,101.66847900
12002072,SL 558,MASJID HOSPITAL SUNGAI BULOH,3.21900100,101.59691500
12002073,SL610,APARTMENT SERI MAWAR (OPP),3.25106500,101.55829700
12002074,SL609,TAMAN SRI PUTRA,3.24944400,101.55837500
12002075,SL613,KOMERSIAL SRI PUTRA,3.24928800,101.55821800
12002076,SL586,KOMERSIAL SAUJANA AKASIA,3.24593600,101.56032400
12002077,SL594,KAWASAN PERINDUSTRIAN PUTRA,3.23407000,101.56343300
12002078,SL597,KOMPLEKS KILANG DAIKIN,3.22873400,101.56587200
12002079,SL599,SIMPANG 4 JLN KUSTA (BARAT),3.22530900,101.56911400
12002080,SL607,SEK. KEB. SG. BULOH,3.21509200,101.57763300
12002081,SL563,SMK SIERRAMAS,3.21375500,101.57892500
12002082,SL564,STELLARS GROCER (OPP),3.21188600,101.57771700
12002083,SL577,LORONG MELOR. KG MELAYU,3.22419900,101.57429800
12002084,SL580,SIMPANG 4 JLN KUSTA (TIMUR),3.22518600,101.56915400
12002085,SL581,MEDAN SELERA KAW. INDUSTRI PUTRA,3.23443200,101.56312800
12002087,KL797,XIAO EN CENTER,3.10409960,101.73323220
12002173,SA1073,TAMAN TASIK BBSB,3.21563900,101.56331800
12002174,SA1074,DEWAN MERANTI,3.21927900,101.56351500
12002175,SL572,PERUMAHAN BRP 7,3.22919600,101.55853800
12002176,SL566,KG MELAYU BT 13 (1),3.21725400,101.57550500
12002177,SL567,KG MELAYU BT 13 (2),3.21943900,101.57355900
12002178,SL568,KG MELAYU BT 13 (3),3.22151900,101.57169600
12002179,SL569,KG MELAYU BT 13 (4),3.22415600,101.56931200
12002181,SA1003,PERUMAHAN 1D/1,3.21562400,101.56676400
12002182,SA1004,SURAU Al-IKHWAN,3.21360300,101.56825000
12002183,KL551,TAMAN BUKIT MALURI (SELATAN),3.19748800,101.63066700
12002184,KL552,KOMERSIAL TAMAN BUKIT MALURI,3.20019700,101.63278900
12002185,KL553,SMK TAMAN BUKIT MALURI (TIMUR),3.20249900,101.63516800
12002186,KL554,SMK TAMAN BUKIT MALURI (UTARA),3.20405300,101.63384700
12002187,KL556,TAMAN BUKIT MALURI (UTARA),3.20362600,101.63183700
12002188,KL557,TAMAN BUKIT MALURI (BARAT),3.20206300,101.63006200
12002189,KL558,SMKA KL (OPP),3.19851500,101.62762400
12002190,KL2435,PLAZA ARKADIA (FARADAY),3.18616500,101.63610100
12002191,KL2436,PLAZA ARKADIA (DAVIDSON),3.18756700,101.63564500
12002192,KL2487,(M1) THE BREEZEWAY,3.18462600,101.63259400
12002193,KL2437,SOUTHLAKE TERRACE,3.18476900,101.63042500
12002194,KL2438,ZENIA PARKHOME,3.18588700,101.62667900
12002195,KJ255,BANGI GATEWAY MALL,2.93387600,101.76532900
12002196,KJ945,LHDN BANGI (OPP),2.92969100,101.76426900
12002197,KJ946,KPTM BANGI,2.92611800,101.76031200
12002198,KJ425,KG TERAS JERNANG,2.92435300,101.75936700
12002199,KJ948,PERUMAHAN TERAS JERNANG,2.92079700,101.75791800
12002200,KJ950,KEDAI SERI MELATI,2.91845100,101.76011300
12002201,KJ952,WISMA UNIKEB (OPP),2.92713600,101.77312400
12002204,KL2495,MRT KENTONMEN PINTU A,3.19651000,101.68001600
12002205,KL601,TAMAN RAINBOW,3.19445600,101.67993000
12002206,KL602,TAMAN KAYA,3.19131800,101.68071000
12002207,KL1578,MRT JALAN IPOH PINTU B,3.18931100,101.68146500
12002208,KL603,SMK (P) JALAN IPOH (OPP),3.18804900,101.68197000
12002209,KL604,BATU COMPLEX BUSINESS CENTRE,3.18428300,101.68156400
12002210,KL605,TAMAN MILLION,3.18266800,101.68171000
12002211,KL536,MENARA TKSS,3.18246600,101.67673000
12002212,KL2489,KOMERSIAL TAMAN SEGAMBUT,3.18435800,101.67630000
12002213,KL2490,PERINDUSTRIAN SEGAMBUT (SELATAN),3.18591200,101.67528000
12002214,KL2491,(M1) PUSAT PERINDUSTRIAN BINOVA,3.18894800,101.67441600
12002215,KL2492,KOMPLEKS SENTRAL,3.19010400,101.67571000
12002216,KL2493,PERINDUSTRIAN SEGAMBUT (UTARA),3.19004100,101.67766600
12002217,KL2494,PERINDUSTRIAN SEGAMBUT (TIMUR),3.18700100,101.67761000
12002218,KL535,MENARA TKSS (OPP),3.18327700,101.67633000
12002219,KL581,BATU COMPLEX BUSINESS CENTRE,3.18387200,101.68107600
12002220,KL583,SMK (P) JALAN IPOH,3.18720200,101.68172000
12002221,KL584,KOMPLEKS MUTIARA,3.18896400,101.68092000
12002222,KL607,MRT SENTUL BARAT PINTU C,3.17910300,101.68487500
12002223,KL2496,THE TAMARIND (OPP),3.18169400,101.69103000
12002224,KL1591,PERUMAHAN AWAM SERI NEGERI SEMBILAN,3.18312500,101.69488000
12002225,KL648,LRT SENTUL TIMUR,3.18513800,101.69549000
12002226,KL1593,SKY MERIDIEN (OPP),3.18926500,101.69601400
12002227,KL2062,S.R.A IBNU HAJAR AL-ASQALANI,3.19125300,101.69591500
12002228,KL2497,TAMAN DATO SENU (SELATAN),3.19282800,101.69520600
12002229,KL2498,TAMAN DATO SENU,3.19400400,101.69404600
12002230,KL2499,SKY AWANI 5 RESIDENCE,3.19587300,101.69404000
12002231,KL1005,PADANG TAMAN DATO SENU,3.19489000,101.69575000
12002232,KL1009,MASJID RAUDHATUL MUTTAQIN,3.19127600,101.69636000
12002233,KL649,PANGSAPURI BLOK 83 B.B.S (OPP),3.18846000,101.69812000
12002234,KL2058,(M1) PANGSAPURI BLOK 77 B.B.S (OPP),3.18659700,101.69983000
12002235,KL650,SMK BANDAR BARU SENTUL,3.18445300,101.69871000
12002236,KL651,UTC SENTUL (OPP),3.18232900,101.69804400
12002237,KL2500,MASJID AMRU IBN AL'AS B.B.S,3.17991900,101.69813500
12002238,KL652,INSTITUT LATIHAN MAKPEM,3.17846100,101.69812000
12002239,KL663,LRT SENTUL,3.17828700,101.69570000
12002240,KL1595,PANGSAPURI BLOK 57 (OPP),3.18076900,101.69478600
12002241,KL2065,CAPERS SENTUL,3.18171600,101.69320000
12002242,KL2501,THE SAFFRON SENTUL,3.18128800,101.69008000
12002243,KL1580,MRT SENTUL BARAT PINTU B,3.17823800,101.68575000
12002244,KL580,RIVERCITY 3RD MILE,3.18007500,101.68304400
12002245,KL606,RIVERWALK VILLAGE (OPP),3.18007200,101.68353000
12002247,SJ91,BANGUNAN HUP WING,3.03565500,101.70505000
12002248,SJ101,SOUTH CITY PLAZA (SELATAN),3.02750600,101.71036000
12002249,SJ102,SOUTH CITY PLAZA,3.02906900,101.71017500
12002250,SJ777,KOMERSIAL SERDANG PERDANA 2,3.03106700,101.70901000
12002251,SJ778,(M1) EAST LAKE RESIDENCE,3.03346800,101.70760000
12002252,SJ103,FORTUNE PARK,3.03672500,101.70750000
12002253,SJ104,PANGSAPURI SERDANG PERDANA 5,3.04073600,101.70770000
12002254,SJ779,ONE SOUTH CONDO,3.04382600,101.70721400
12002255,SJ90,KOMERSIAL SERDANG RAYA 8 (OPP),3.04671200,101.70464000
12002257,SP405,SKYPARK CYBERJAYA,2.94825400,101.65435000
12002258,SP399,MKN EMBASSY TECHZONE (OPP),2.93669800,101.65607500
12002259,SP344,KOLEJ iCOOP,2.93035700,101.65433500
12002260,SP343,MASJID FISABILILLAH (OPP),2.93027900,101.64901000
12002261,SP18,MMU ENTRANCE A,2.93172800,101.64371000
12002262,SP400,McD EDUSPHERE,2.93395500,101.63693000
12002263,SP401,LAKEFRONT VILLA (OPP),2.93214900,101.63373600
12002264,SP402,LAKEPOINT RESIDENCE,2.92771100,101.63340000
12002265,SP431,SJK(C) UNION,2.92539600,101.63279000
12002266,SP403,MUTIARA VILLE RESIDENCE,2.92293200,101.63261000
12002267,SP380,GEM IN MALL,2.92165900,101.63512000
12002268,SP79,SK CYBERJAYA 1,2.91933300,101.63792400
12002269,SP404,CYBERIA CRESCENT 1,2.92109400,101.64165000
12002270,SP406,CRISTAL SERIN RESIDENCE,2.91946800,101.64579000
12002271,SP407,SERIN RESIDENCY,2.91569800,101.64570000
12002272,SP408,WISMA MUSTAPHA KAMAL (OPP),2.91615700,101.64798000
12002273,SP66,D'MELOR RESIDENCE (OPP),2.92056200,101.64673600
12002274,SP340,MMU ENTRANCE B (OPP),2.92256500,101.64324000
12002275,SP78,CYBERIA SMART HOMES (OPP),2.92234700,101.64081600
12002276,SP83,THE ARC CYBERJAYA,2.92514500,101.63750000
12002277,SP409,UNIVERSITY OF CYBERJAYA,2.93122300,101.63825000
12002278,SP19,MAJLIS PERBANDARAN SEPANG,2.93191500,101.64390000
12002279,SP342,MASJID FISABILILLAH,2.93048900,101.64724000
12002280,SP345,TELEKOM MALAYSIA (1),2.93068900,101.65416000
12002281,SP410,RADIUS,2.93522100,101.65580000
12002283,SP411,SKYPARK CYBERJAYA (OPP),2.94967400,101.65435000
12002284,SP29,LIMKOKWING UNIVERSITY (BARAT),2.93991300,101.66038000
12002285,SP412,DXN CYBERVILLE,2.94078700,101.65548000
12002286,SP346,KOLEJ UNIKOP (BARAT),2.92934100,101.65549000
12002287,SP24,WISMA SHELL (OPP),2.92723800,101.65485000
12002288,SP25,GLOMAC CYBERJAYA (BARAT),2.92547400,101.65555600
12002289,SP73,QUILL 3,2.92202400,101.65417000
12002290,SP75,CYBERJAYA TRANSPORT TERMINAL,2.92120500,101.65077000
12002291,SP377,TAMARIND SQUARE,2.92144300,101.63654000
12002292,SP378,AUTOVILLE CYBERJAYA,2.91998600,101.63232000
12002293,SP413,TAMAN PINGGIRAN CYBER,2.91657300,101.62827000
